anime_id,title,synopsis,main_pic,genres,combined_text
226,Elfen Lied,"Lucy is a special breed of human referred to as ""Diclonius,"" born with a short pair of horns and invisible telekinetic hands that lands her as a victim of inhumane scientific experimentation by the government. However, once circumstances present her an opportunity to escape, Lucy, corrupted by the confinement and torture, unleashes a torrent of bloodshed as she escapes her captors.  During her breakout, she receives a crippling head injury that leaves her with a split personality: someone with the mentality of a harmless child possessing limited speech capacity. In this state of instability, she stumbles upon two college students, Kouta and his cousin Yuka, who unknowingly take an injured fugitive into their care, unaware of her murderous tendencies. This act of kindness will change their lives, as they soon find themselves dragged into the shadowy world of government secrecy and conspiracy.  ",https://cdn.myanimelist.net/images/anime/10/6883.jpg,Action|Drama|Horror|Romance|Supernatural|Psychological|Seinen,"Title: Elfen Lied; Synopsis: Lucy is a special breed of human referred to as ""Diclonius,"" born with a short pair of horns and invisible telekinetic hands that lands her as a victim of inhumane scientific experimentation by the government. However, once circumstances present her an opportunity to escape, Lucy, corrupted by the confinement and torture, unleashes a torrent of bloodshed as she escapes her captors.  During her breakout, she receives a crippling head injury that leaves her with a split personality: someone with the mentality of a harmless child possessing limited speech capacity. In this state of instability, she stumbles upon two college students, Kouta and his cousin Yuka, who unknowingly take an injured fugitive into their care, unaware of her murderous tendencies. This act of kindness will change their lives, as they soon find themselves dragged into the shadowy world of government secrecy and conspiracy.  "
1128,UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku,"Valkyrie, Kazuto, Akina, Hydra, and friends are back for more when the Key of time suddenly appears along with many other mysterious happenings. All seemed to be linked to a person named ""Valkyrie Ghost"" whose only goal is stealing Kazuto for herself. As they team up against this seeming unbeatable foe they dig deeper into the mysterious past of Valkyrie's home planet, Valhalla.  (Source: ANN)",https://cdn.myanimelist.net/images/anime/8/22374.jpg,Comedy|Romance|Sci-Fi,"Title: UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku; Synopsis: Valkyrie, Kazuto, Akina, Hydra, and friends are back for more when the Key of time suddenly appears along with many other mysterious happenings. All seemed to be linked to a person named ""Valkyrie Ghost"" whose only goal is stealing Kazuto for herself. As they team up against this seeming unbeatable foe they dig deeper into the mysterious past of Valkyrie's home planet, Valhalla.  (Source: ANN)"
332,Dokidoki♡Densetsu: Mahoujin Guruguru,"Join the new legend of Guruguru, where Nike, the reluctant hero, and Kukuri, the innocent heroine, return to save the world. The magical adventure that unfolds, with its unique monsters and eccentric characters, is sure to draw you into this curious and exciting realm.  To save the world from evil King Giri, Kukuri must locate the monsters in each territory and win them, one by one, over to her side. Meanwhile Nike's task is to be recognized by the Four Kings of Nature and collect their swords. These swords are known as the ""Sword of Wind,"" the ""Sword of Water,"" the ""Sword of Earth"" and the ""Sword of Fire.""  Can Nike and Kukuri truly become hero and heroine? Follow their journey and find out!  (Source: AniDB)",https://cdn.myanimelist.net/images/anime/2/7581.jpg,Adventure|Comedy|Fantasy|Shounen,"Title: Dokidoki♡Densetsu: Mahoujin Guruguru; Synopsis: Join the new legend of Guruguru, where Nike, the reluctant hero, and Kukuri, the innocent heroine, return to save the world. The magical adventure that unfolds, with its unique monsters and eccentric characters, is sure to draw you into this curious and exciting realm.  To save the world from evil King Giri, Kukuri must locate the monsters in each territory and win them, one by one, over to her side. Meanwhile Nike's task is to be recognized by the Four Kings of Nature and collect their swords. These swords are known as the ""Sword of Wind,"" the ""Sword of Water,"" the ""Sword of Earth"" and the ""Sword of Fire.""  Can Nike and Kukuri truly become hero and heroine? Follow their journey and find out!  (Source: AniDB)"
708,Patapata Hikousen no Bouken,"Jane's mother dies when she is born, and her father, a rich English aristocrat, soon remarries to a woman with a son, William, who despises his new father and brother. George and Jane grow up with a dream to make a flying machine. George believes the distant Asian sands hold a secret: a mysterious cerulean sand which can make machines fly. He goes on an expedition to find it, and soon is reported executed for treason. William disappears too. After she recieves an unsigned letter holding a handful of pale-blue sand which floats in the air, Jane is sure her brother is alive and leaves to the East to find him and prove him innocent. There are many mysteries to unravel in store for Jane and her new friends on her journey. But perhaps a mystery should forever remain a mystery...  (Source: ANN)",https://cdn.myanimelist.net/images/anime/1340/110804.jpg,Adventure|Sci-Fi,"Title: Patapata Hikousen no Bouken; Synopsis: Jane's mother dies when she is born, and her father, a rich English aristocrat, soon remarries to a woman with a son, William, who despises his new father and brother. George and Jane grow up with a dream to make a flying machine. George believes the distant Asian sands hold a secret: a mysterious cerulean sand which can make machines fly. He goes on an expedition to find it, and soon is reported executed for treason. William disappears too. After she recieves an unsigned letter holding a handful of pale-blue sand which floats in the air, Jane is sure her brother is alive and leaves to the East to find him and prove him innocent. There are many mysteries to unravel in store for Jane and her new friends on her journey. But perhaps a mystery should forever remain a mystery...  (Source: ANN)"
18845,Ninja Hattori-kun (2012),Remake of the series.,https://cdn.myanimelist.net/images/anime/9/50285.jpg,Comedy,Title: Ninja Hattori-kun (2012); Synopsis: Remake of the series.
6119,Cookin' Idol Ai! Mai! Main!,"Cooking Idol teaches children how to cook through instruction of the main character, MAIN. The show itself is divided into an animated segment featuring MAIN, and a live-action segment featuring the voice actor of MAIN, Fukuhara Haruka, as she practices the cooking herself. The live-action segment is not included in the avg episode duration.",https://cdn.myanimelist.net/images/anime/13/73550.jpg,Comedy|Gourmet|Kids,"Title: Cookin' Idol Ai! Mai! Main!; Synopsis: Cooking Idol teaches children how to cook through instruction of the main character, MAIN. The show itself is divided into an animated segment featuring MAIN, and a live-action segment featuring the voice actor of MAIN, Fukuhara Haruka, as she practices the cooking herself. The live-action segment is not included in the avg episode duration."
14211,Instant History,"Each three-minute short features characters learning about important historical events that occurred that day. Shown on Fuji Television, it often featured photographs and film footage taken from the Mainichi Shimbun newspaper, where Ryuuichi Yokoyama's comic strip was running at the time.  (Source: Cartoon Research)",https://cdn.myanimelist.net/images/anime/1672/117793.jpg,Historical,"Title: Instant History; Synopsis: Each three-minute short features characters learning about important historical events that occurred that day. Shown on Fuji Television, it often featured photographs and film footage taken from the Mainichi Shimbun newspaper, where Ryuuichi Yokoyama's comic strip was running at the time.  (Source: Cartoon Research)"
40166,Zoids Wild Zero,"In the 21st century planet Earth was rendered inhospitable to life, and people mass-migrated to Planet Zi, the natural home of metallic life forms known as Zoids.  Many years later, Zi faces its end. Its inhabitants partake the journey to migrate back to Earth.  Attempting to regenerate the Earth to make it hospitable, the migrants come up with a ""Zi-Forming"" scheme.  However, the plan fails and Earth is left in its state of turmoil. Overrun by Zoids and blanked by unstable weather phenomena, the migrants are faced with a difficult life. The Empire and Republic settlements attempt to uncover Zoids buried within the Earth to bolster their respective armies.  The story picks up following second-generation Earth citizens: Leo Conrad and Buzz Cunningham, who have a chance encounter with a girl Sally Land as she flees the clutches of the Empire.  (Source: Zoids Wiki)",https://cdn.myanimelist.net/images/anime/1131/104980.jpg,Action|Adventure|Comedy|Sci-Fi,"Title: Zoids Wild Zero; Synopsis: In the 21st century planet Earth was rendered inhospitable to life, and people mass-migrated to Planet Zi, the natural home of metallic life forms known as Zoids.  Many years later, Zi faces its end. Its inhabitants partake the journey to migrate back to Earth.  Attempting to regenerate the Earth to make it hospitable, the migrants come up with a ""Zi-Forming"" scheme.  However, the plan fails and Earth is left in its state of turmoil. Overrun by Zoids and blanked by unstable weather phenomena, the migrants are faced with a difficult life. The Empire and Republic settlements attempt to uncover Zoids buried within the Earth to bolster their respective armies.  The story picks up following second-generation Earth citizens: Leo Conrad and Buzz Cunningham, who have a chance encounter with a girl Sally Land as she flees the clutches of the Empire.  (Source: Zoids Wiki)"
1022,Generator Gawl,"Ryo, Gawl and Koji are 3 young boys who travel back into the past with only 1 objective: change history. In their time they discover that their country, Kubere, uses genetically enhanced persons called generators as a military tool. These generators are the cause for the Third War which kills most of the human population. Now Koji, Ryo and Gawl are there to change all the events.  (Source: ANN)",https://cdn.myanimelist.net/images/anime/2/19006.jpg,Action|Adventure|Comedy|Drama|Sci-Fi|Shounen,"Title: Generator Gawl; Synopsis: Ryo, Gawl and Koji are 3 young boys who travel back into the past with only 1 objective: change history. In their time they discover that their country, Kubere, uses genetically enhanced persons called generators as a military tool. These generators are the cause for the Third War which kills most of the human population. Now Koji, Ryo and Gawl are there to change all the events.  (Source: ANN)"
3879,Paris no Isabelle,"The principal character is 15-year-old Isabelle Laustin, other characters being her parents Leon and Marie, Isabelle's friends Jean and his sister Marie, and Isabelle's suitor, Captain Victor.  When Paris is besieged and Napoleon III's army is defeated, Isabelle escapes to London, disguised as a boy, and engages in secret agent stuff.  (Source: AniDB)",https://cdn.myanimelist.net/images/anime/7/64331.jpg,Drama|Historical,"Title: Paris no Isabelle; Synopsis: The principal character is 15-year-old Isabelle Laustin, other characters being her parents Leon and Marie, Isabelle's friends Jean and his sister Marie, and Isabelle's suitor, Captain Victor.  When Paris is besieged and Napoleon III's army is defeated, Isabelle escapes to London, disguised as a boy, and engages in secret agent stuff.  (Source: AniDB)"
45782,D4DJ Petit Mix,Mini anime aired within the D4DJ variety program .,https://cdn.myanimelist.net/images/anime/1089/113814.jpg,Comedy|Music,Title: D4DJ Petit Mix; Synopsis: Mini anime aired within the D4DJ variety program .
43350,Gebäude Bäude,Final chapter of Disney's Fireball series.,https://cdn.myanimelist.net/images/anime/1631/112290.jpg,Comedy|Sci-Fi,Title: Gebäude Bäude; Synopsis: Final chapter of Disney's Fireball series.
333,Mama wa Shougaku 4 Nensei,"Natsumi Mizuki is a 4th grader whose parents have gone to London. Her Aunt Izumi comes to live with her. Izumi is an aspiring manga writer who is trying to get her first big break, so she doesn't have time for a baby that appears out of thin air on Natsumi's first night alone. The baby's name is Mirai and her mother is *Natsumi*, but 15 years older. Somehow, Mirai had traveled back in time. Now the young Natsumi has to raise Mirai while trying to keep her 4th grade life from falling apart and keep Mirai-chan secret from everyone. She has the dubious help of Izumi and some baby-care gadgets from the future.  (Source: ANN)",https://cdn.myanimelist.net/images/anime/12/87408.jpg,Comedy|Drama|Sci-Fi,"Title: Mama wa Shougaku 4 Nensei; Synopsis: Natsumi Mizuki is a 4th grader whose parents have gone to London. Her Aunt Izumi comes to live with her. Izumi is an aspiring manga writer who is trying to get her first big break, so she doesn't have time for a baby that appears out of thin air on Natsumi's first night alone. The baby's name is Mirai and her mother is *Natsumi*, but 15 years older. Somehow, Mirai had traveled back in time. Now the young Natsumi has to raise Mirai while trying to keep her 4th grade life from falling apart and keep Mirai-chan secret from everyone. She has the dubious help of Izumi and some baby-care gadgets from the future.  (Source: ANN)"
27687,Oshiri Kajiri Mushi (TV) 3rd Season,"A gag comedy about Oshiri Kajiri Mushi XVIII, a 10-year-old insect who goes to Biting School to inherit his family's Biting Shop business.  (Source: ANN)",https://cdn.myanimelist.net/images/anime/8/67051.jpg,Comedy|Kids,"Title: Oshiri Kajiri Mushi (TV) 3rd Season; Synopsis: A gag comedy about Oshiri Kajiri Mushi XVIII, a 10-year-old insect who goes to Biting School to inherit his family's Biting Shop business.  (Source: ANN)"
3811,Hoshi no Oujisama Petit Prince,"The Little Prince lives on Asteroid B612, a tiny rock floating in space. He spends his days cleaning out the three small volcanoes on the asteroid (which he also uses to cook his breakfast) weeding out the baobob trees that threaten to take over, and caring for his friend the Rose Girl. When he gets lonely for company he catches a comet in his butterfly net and flies off to Earth for all sorts of adventures.  (Source: ANN)",https://cdn.myanimelist.net/images/anime/2/36539.jpg,Adventure,"Title: Hoshi no Oujisama Petit Prince; Synopsis: The Little Prince lives on Asteroid B612, a tiny rock floating in space. He spends his days cleaning out the three small volcanoes on the asteroid (which he also uses to cook his breakfast) weeding out the baobob trees that threaten to take over, and caring for his friend the Rose Girl. When he gets lonely for company he catches a comet in his butterfly net and flies off to Earth for all sorts of adventures.  (Source: ANN)"
2706,Bakusou Kyoudai Let's & Go WGP,"After the first season, Retsu and Go have now formed a team called ""TRF Victorys"" which Tokichi Mikuni, J, and Ryo Takaba are part of. Together, they aim for the World Cup.  In this cup, teams from all over the globe enter. Some of the teams are, NA Astrorangers (Americans), Eisen Wolf (Germans), Rosso Estrada (Italians).",https://cdn.myanimelist.net/images/anime/6/50431.jpg,Sports|Cars|Kids,"Title: Bakusou Kyoudai Let's & Go WGP; Synopsis: After the first season, Retsu and Go have now formed a team called ""TRF Victorys"" which Tokichi Mikuni, J, and Ryo Takaba are part of. Together, they aim for the World Cup.  In this cup, teams from all over the globe enter. Some of the teams are, NA Astrorangers (Americans), Eisen Wolf (Germans), Rosso Estrada (Italians)."
865,Kikou Senki Dragonar,"A.D. 2087 - the United Lunar Empire Giganos wages war on the Earth Federation Military to take control of the planet and establish a ""rebirth"" of the human race. During an invasion of a colony by Giganos' forces, three civilian men stumble upon a trio of top-secret Metal Armor units called ""Dragonars"" and pilot them to combat the enemy forces. ",https://cdn.myanimelist.net/images/anime/13/11236.jpg,Adventure|Sci-Fi|Mecha|Space,"Title: Kikou Senki Dragonar; Synopsis: A.D. 2087 - the United Lunar Empire Giganos wages war on the Earth Federation Military to take control of the planet and establish a ""rebirth"" of the human race. During an invasion of a colony by Giganos' forces, three civilian men stumble upon a trio of top-secret Metal Armor units called ""Dragonars"" and pilot them to combat the enemy forces. "
956,Daikuu Maryuu Gaiking,"Earth is still in danger: aliens from planet Zeraz are willing to invade our planet because theirs is being swallowed by a Black Hole. Led by Great Darius and his four generals, they begin seeding death and destruction. When an ESP warrior is killed by aliens, professor Hi-Tech understands the danger and builds the huge Space Dragon (Daiku Maryuu) piloted by Pete, and the gint robot Gaiking whose pilot is Sanshiro Shiwobuki, an ex-baseball player. Daiku Maryuu is a big dragon shaped spaceship and his head is the Gaiking torso. When the Gaiking enters the action, Daiku Maryuu launches other Gaiking's components and then it re-unite neck with tail, becoming unbreakable.  The story chronicled the battle between the crew of the semi-transformable carrier Daikuu Maryuu and the Super Mecha Gaiking against an invading race of aliens from the planet Zela, whose home planet is facing destruction by a black hole. The robot Gaiking was piloted by a baseball star named Sanshiro Tsuwabuki (Sanshiro's name was changed to Aries Astonopolis for the English version of the show with the carrier being called the ""Great Space Dragon"", a literal translation of ""Daikuu Maryuu"". Gaiking was notable for being one of the few super robot series to take place in real places outside of Japan, and for being the first Super Robot series to have a mobile carrier for the chief robots.  (Source: ANN)",https://cdn.myanimelist.net/images/anime/4/15622.jpg,Adventure|Sci-Fi|Mecha|Shounen,"Title: Daikuu Maryuu Gaiking; Synopsis: Earth is still in danger: aliens from planet Zeraz are willing to invade our planet because theirs is being swallowed by a Black Hole. Led by Great Darius and his four generals, they begin seeding death and destruction. When an ESP warrior is killed by aliens, professor Hi-Tech understands the danger and builds the huge Space Dragon (Daiku Maryuu) piloted by Pete, and the gint robot Gaiking whose pilot is Sanshiro Shiwobuki, an ex-baseball player. Daiku Maryuu is a big dragon shaped spaceship and his head is the Gaiking torso. When the Gaiking enters the action, Daiku Maryuu launches other Gaiking's components and then it re-unite neck with tail, becoming unbreakable.  The story chronicled the battle between the crew of the semi-transformable carrier Daikuu Maryuu and the Super Mecha Gaiking against an invading race of aliens from the planet Zela, whose home planet is facing destruction by a black hole. The robot Gaiking was piloted by a baseball star named Sanshiro Tsuwabuki (Sanshiro's name was changed to Aries Astonopolis for the English version of the show with the carrier being called the ""Great Space Dragon"", a literal translation of ""Daikuu Maryuu"". Gaiking was notable for being one of the few super robot series to take place in real places outside of Japan, and for being the first Super Robot series to have a mobile carrier for the chief robots.  (Source: ANN)"
1652,Uchuu Senkan Yamato III,"A stray missile from a confrontation between the Galman empire and the Bolar Federation crashes into the sun, turning it into a time bomb of radiation. The Star Force once again sets off into space, this time on a quest to look for a new world for the human race.  (Source: ANN)",https://cdn.myanimelist.net/images/anime/11/83046.jpg,Action|Adventure|Drama|Sci-Fi|Military|Space,"Title: Uchuu Senkan Yamato III; Synopsis: A stray missile from a confrontation between the Galman empire and the Bolar Federation crashes into the sun, turning it into a time bomb of radiation. The Star Force once again sets off into space, this time on a quest to look for a new world for the human race.  (Source: ANN)"
2556,Jungle Taitei (1989),"Leo (a.k.a. Kimba in the U.S.) is a young ambitious lion cub who takes his father's place as emperor of the jungle when is father is killed by poachers. Even though his father's fate was met by the hands of humans, Leo is one of the few animals in the Jungle that doesn't fear or feel hatred toward humans. He is not alone either, he is guided by friends of his father to help create the best animal kingdom there can be.  (Source: ANN)",https://cdn.myanimelist.net/images/anime/6/75997.jpg,Adventure|Drama,"Title: Jungle Taitei (1989); Synopsis: Leo (a.k.a. Kimba in the U.S.) is a young ambitious lion cub who takes his father's place as emperor of the jungle when is father is killed by poachers. Even though his father's fate was met by the hands of humans, Leo is one of the few animals in the Jungle that doesn't fear or feel hatred toward humans. He is not alone either, he is guided by friends of his father to help create the best animal kingdom there can be.  (Source: ANN)"
473,Tide-Line Blue,"The catastrophe, ""Hammer of Eden,"" resulted in the loss of six billion lives and the flooding of 90% of the land. The New United Nations were formed to pursue peace on the ruined lands 14 years later. Keel is a boy living in a town called Yabitsu, an area which prospered due to the energy from the nuclear generator brought by the catastrophe. His next kin, Aoi, is the secretary general of the New United Nations. She views the catastrophe as an opportunity to create a new world in which nations can help one another overcome differences in races and religions. However, her efforts to realise that vision fail because of the unwillingness of the nations to change. Gould, a military officer, feels that the only way to make an order is through the military. Using Ulysses, a nuclear submarine, along with his crew, including Keel's brother Tean, Gould carries out a coup to declare war against the New United Nations in his attack on Yabitsu.  (Source: ANN)",https://cdn.myanimelist.net/images/anime/9/75832.jpg,Action|Adventure|Drama|Military|Shounen,"Title: Tide-Line Blue; Synopsis: The catastrophe, ""Hammer of Eden,"" resulted in the loss of six billion lives and the flooding of 90% of the land. The New United Nations were formed to pursue peace on the ruined lands 14 years later. Keel is a boy living in a town called Yabitsu, an area which prospered due to the energy from the nuclear generator brought by the catastrophe. His next kin, Aoi, is the secretary general of the New United Nations. She views the catastrophe as an opportunity to create a new world in which nations can help one another overcome differences in races and religions. However, her efforts to realise that vision fail because of the unwillingness of the nations to change. Gould, a military officer, feels that the only way to make an order is through the military. Using Ulysses, a nuclear submarine, along with his crew, including Keel's brother Tean, Gould carries out a coup to declare war against the New United Nations in his attack on Yabitsu.  (Source: ANN)"
2716,Urayasu Tekkin Kazoku,"Join the madcap adventures of the Osawagi family. Little Kotetsu, arguably the most energetic boy in the town of Urayasu, is always getting into mischief with his band of quirky friends. Features unique, well-drawn characters and fast-paced action and humor.  (Source: TBS)",https://cdn.myanimelist.net/images/anime/5/3656.jpg,Comedy|Shounen,"Title: Urayasu Tekkin Kazoku; Synopsis: Join the madcap adventures of the Osawagi family. Little Kotetsu, arguably the most energetic boy in the town of Urayasu, is always getting into mischief with his band of quirky friends. Features unique, well-drawn characters and fast-paced action and humor.  (Source: TBS)"
3137,Tsurikichi Sanpei,"Mihira Sanpei talks with a Tohou accent and is a down-to-earth boy with a cheerful and optimistic personality. However, when it comes to fishing, he becomes very serious and is a youth who enjoys fishing more than anything else. The village where he lives in is a natural environment which provides different kinds of fishing challenges. Despite his lack of experience, Sanpei has a first-rate sense with regards to fishing and decides to maxmise his potential by entering into different fishing contests. As he faces various challenges, he learns to solve difficult problems and learn from his mistakes to the extent that he is able to fish anything out of the waters. Along the way, he encounters all kinds of rivals and companions who increase his experience points and help him in his growth.  (Source: ANN)",https://cdn.myanimelist.net/images/anime/1135/114713.jpg,Adventure|Sports,"Title: Tsurikichi Sanpei; Synopsis: Mihira Sanpei talks with a Tohou accent and is a down-to-earth boy with a cheerful and optimistic personality. However, when it comes to fishing, he becomes very serious and is a youth who enjoys fishing more than anything else. The village where he lives in is a natural environment which provides different kinds of fishing challenges. Despite his lack of experience, Sanpei has a first-rate sense with regards to fishing and decides to maxmise his potential by entering into different fishing contests. As he faces various challenges, he learns to solve difficult problems and learn from his mistakes to the extent that he is able to fish anything out of the waters. Along the way, he encounters all kinds of rivals and companions who increase his experience points and help him in his growth.  (Source: ANN)"
5375,Gakkyuu Ou Yamazaki,"Yamazaki comes to Earth from an other planet, hoping to conquer our planet. But he soon realizes, that in order to conquer the world, he has to conquer a his own classroom first. That's why he comes up with lots of different ideas to get everybody to follow him. Also, he spends most of his time making Tatsuya (the class rep.) miserable. Having his loyal and strange dog Watanabe always by his side, and the help from his grandparents, Yamazaki is always doing crazy things with his class, completely forgetting his primary goal, and only thinking in becoming ""The King of the Class"".  (Source: ANN)",https://cdn.myanimelist.net/images/anime/6/84084.jpg,Comedy,"Title: Gakkyuu Ou Yamazaki; Synopsis: Yamazaki comes to Earth from an other planet, hoping to conquer our planet. But he soon realizes, that in order to conquer the world, he has to conquer a his own classroom first. That's why he comes up with lots of different ideas to get everybody to follow him. Also, he spends most of his time making Tatsuya (the class rep.) miserable. Having his loyal and strange dog Watanabe always by his side, and the help from his grandparents, Yamazaki is always doing crazy things with his class, completely forgetting his primary goal, and only thinking in becoming ""The King of the Class"".  (Source: ANN)"
2331,Uchuu Densetsu Ulysses 31,"It is the thirty-first century. Ulysses killed the giant Cyclops when he rescued the children and his son, Telemachus. But the ancient gods of Olympus are angry and threaten a terrible revenge: Ulysses is sentenced to travel through the universe of Olympus with a frozen crew on a quest to find the Kingdom of Hades. Only when he has found the Kingdom of Hades will his crew be free of their curse and he will be able to return to Earth and to his beloved Penelope.  (Source: AniDB)",https://cdn.myanimelist.net/images/anime/3/2598.jpg,Action|Adventure|Sci-Fi|Space,"Title: Uchuu Densetsu Ulysses 31; Synopsis: It is the thirty-first century. Ulysses killed the giant Cyclops when he rescued the children and his son, Telemachus. But the ancient gods of Olympus are angry and threaten a terrible revenge: Ulysses is sentenced to travel through the universe of Olympus with a frozen crew on a quest to find the Kingdom of Hades. Only when he has found the Kingdom of Hades will his crew be free of their curse and he will be able to return to Earth and to his beloved Penelope.  (Source: AniDB)"
2204,Karakurizoushi Ayatsuri Sakon,"The dark-haired bishounen is Sakon Tachibana, a puppeteer, and the other is Ukon, his favorite puppet, and best friend. Sakon is the (only) grandson of Saemon Tachibana, a national treasure of Japan famous for his manipulation of Bunraku puppets. Ukon is a child doll puppet made in the early Meiji era by the famous female dollmaker Unosuke. Together they run into murders and solve them.  (Source: AnimeNfo)",https://cdn.myanimelist.net/images/anime/10/16022.jpg,Horror|Mystery|Suspense|Shounen,"Title: Karakurizoushi Ayatsuri Sakon; Synopsis: The dark-haired bishounen is Sakon Tachibana, a puppeteer, and the other is Ukon, his favorite puppet, and best friend. Sakon is the (only) grandson of Saemon Tachibana, a national treasure of Japan famous for his manipulation of Bunraku puppets. Ukon is a child doll puppet made in the early Meiji era by the famous female dollmaker Unosuke. Together they run into murders and solve them.  (Source: AnimeNfo)"
5267,Gamba no Bouken,An adventurous wild mouse called Gamba travels with his friends to see the ocean but he finds an injured mouse and hears about the violence of white ferret Noroi. Gamba decides to help the mice suffering under Noroi's tyranny.,https://cdn.myanimelist.net/images/anime/10/57873.jpg,Adventure|Suspense|Kids,Title: Gamba no Bouken; Synopsis: An adventurous wild mouse called Gamba travels with his friends to see the ocean but he finds an injured mouse and hears about the violence of white ferret Noroi. Gamba decides to help the mice suffering under Noroi's tyranny.
31965,Ba La La Xiao Mo Xian: Qiji Wubu,"The kingdom of Gemini is attacked by the evil Queen Halle. The twin princesses of the kingdom are missing, so is the important Night Star Box, which has affected planets including Earth. The fairy Queen had sent Prince You Le and Sally to Earth, looking for the Night Star Box with the help of Maggie and Michelle. Then the gang found out one of the girls who takes dance lessons with Maggie and Michelle is one of the missing princesses, Bei Bei! The mission to find the Night Star Box and the the still missing princess, Ya Ya, is now on the shoulder of the fairies.  (Source: Mahou Shoujo Wikia, edited)",https://cdn.myanimelist.net/images/anime/6/76897.jpg,Comedy|Shoujo,"Title: Ba La La Xiao Mo Xian: Qiji Wubu; Synopsis: The kingdom of Gemini is attacked by the evil Queen Halle. The twin princesses of the kingdom are missing, so is the important Night Star Box, which has affected planets including Earth. The fairy Queen had sent Prince You Le and Sally to Earth, looking for the Night Star Box with the help of Maggie and Michelle. Then the gang found out one of the girls who takes dance lessons with Maggie and Michelle is one of the missing princesses, Bei Bei! The mission to find the Night Star Box and the the still missing princess, Ya Ya, is now on the shoulder of the fairies.  (Source: Mahou Shoujo Wikia, edited)"
32572,Neko Neko Nihonshi,"The story imagines if Japanese historical figures such as Queen Himiko, the warlord Oda Nobunaga, and samurai Sakamoto Ryouma were cats.  (Source: ANN)",https://cdn.myanimelist.net/images/anime/5/89585.jpg,Historical|Parody|Samurai|Kids,"Title: Neko Neko Nihonshi; Synopsis: The story imagines if Japanese historical figures such as Queen Himiko, the warlord Oda Nobunaga, and samurai Sakamoto Ryouma were cats.  (Source: ANN)"
